email,spam,ham
Subject: Your account has been compromised 1645! Urgent action required 1645.,1,0
Subject: Free VIP pass inside 1646! Don't miss this opportunity 1646.,1,0
Subject: Earn money by completing simple online surveys 1647.,1,0
Subject: Suspicious activity detected on your banking account 1648.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 1649.,1,0
Subject: You are eligible for a free vacation 1650! Click here to claim your prize 1650.,1,0
Subject: Congratulations 1651! You've won a free iPhone 1651. Act fast to claim it 1651.,1,0
Subject: Make money fast 1652! Work from home and earn $5000 per week 1652.,1,0
Subject: Your loan application is approved 1653! Click here to get instant cash 1653.,1,0
Subject: Get 80% discount on luxury watches 1654! Limited time offer 1654.,1,0
Subject: Your account has been compromised 1655! Urgent action required 1655.,1,0
Subject: Free VIP pass inside 1656! Don't miss this opportunity 1656.,1,0
Subject: Earn money by completing simple online surveys 1657.,1,0
Subject: Suspicious activity detected on your banking account 1658.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 1659.,1,0
Subject: You are eligible for a free vacation 1660! Click here to claim your prize 1660.,1,0
Subject: Congratulations 1661! You've won a free iPhone 1661. Act fast to claim it 1661.,1,0
Subject: Make money fast 1662! Work from home and earn $5000 per week 1662.,1,0
Subject: Your loan application is approved 1663! Click here to get instant cash 1663.,1,0
Subject: Get 80% discount on luxury watches 1664! Limited time offer 1664.,1,0
Subject: Your account has been compromised 1665! Urgent action required 1665.,1,0
Subject: Free VIP pass inside 1666! Don't miss this opportunity 1666.,1,0
Subject: Earn money by completing simple online surveys 1667.,1,0
Subject: Suspicious activity detected on your banking account 1668.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 1669.,1,0
Subject: You are eligible for a free vacation 1670! Click here to claim your prize 1670.,1,0
Subject: Congratulations 1671! You've won a free iPhone 1671. Act fast to claim it 1671.,1,0
Subject: Make money fast 1672! Work from home and earn $5000 per week 1672.,1,0
Subject: Your loan application is approved 1673! Click here to get instant cash 1673.,1,0
Subject: Get 80% discount on luxury watches 1674! Limited time offer 1674.,1,0
Subject: Your account has been compromised 1675! Urgent action required 1675.,1,0
Subject: Free VIP pass inside 1676! Don't miss this opportunity 1676.,1,0
Subject: Earn money by completing simple online surveys 1677.,1,0
Subject: Suspicious activity detected on your banking account 1678.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 1679.,1,0
Subject: You are eligible for a free vacation 1680! Click here to claim your prize 1680.,1,0
Subject: Congratulations 1681! You've won a free iPhone 1681. Act fast to claim it 1681.,1,0
Subject: Make money fast 1682! Work from home and earn $5000 per week 1682.,1,0
Subject: Your loan application is approved 1683! Click here to get instant cash 1683.,1,0
Subject: Get 80% discount on luxury watches 1684! Limited time offer 1684.,1,0
Subject: Your account has been compromised 1685! Urgent action required 1685.,1,0
Subject: Free VIP pass inside 1686! Don't miss this opportunity 1686.,1,0
Subject: Earn money by completing simple online surveys 1687.,1,0
Subject: Suspicious activity detected on your banking account 1688.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 1689.,1,0
Subject: You are eligible for a free vacation 1690! Click here to claim your prize 1690.,1,0
Subject: Congratulations 1691! You've won a free iPhone 1691. Act fast to claim it 1691.,1,0
Subject: Make money fast 1692! Work from home and earn $5000 per week 1692.,1,0
Subject: Your loan application is approved 1693! Click here to get instant cash 1693.,1,0
Subject: Get 80% discount on luxury watches 1694! Limited time offer 1694.,1,0
Subject: Your account has been compromised 1695! Urgent action required 1695.,1,0
Subject: Free VIP pass inside 1696! Don't miss this opportunity 1696.,1,0
Subject: Earn money by completing simple online surveys 1697.,1,0
Subject: Suspicious activity detected on your banking account 1698.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 1699.,1,0
Subject: You are eligible for a free vacation 1700! Click here to claim your prize 1700.,1,0
Subject: Congratulations 1701! You've won a free iPhone 1701. Act fast to claim it 1701.,1,0
Subject: Make money fast 1702! Work from home and earn $5000 per week 1702.,1,0
Subject: Your loan application is approved 1703! Click here to get instant cash 1703.,1,0
Subject: Get 80% discount on luxury watches 1704! Limited time offer 1704.,1,0
Subject: Your account has been compromised 1705! Urgent action required 1705.,1,0
Subject: Free VIP pass inside 1706! Don't miss this opportunity 1706.,1,0
Subject: Earn money by completing simple online surveys 1707.,1,0
Subject: Suspicious activity detected on your banking account 1708.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 1709.,1,0
Subject: You are eligible for a free vacation 1710! Click here to claim your prize 1710.,1,0
Subject: Congratulations 1711! You've won a free iPhone 1711. Act fast to claim it 1711.,1,0
Subject: Make money fast 1712! Work from home and earn $5000 per week 1712.,1,0
Subject: Your loan application is approved 1713! Click here to get instant cash 1713.,1,0
Subject: Get 80% discount on luxury watches 1714! Limited time offer 1714.,1,0
Subject: Your account has been compromised 1715! Urgent action required 1715.,1,0
Subject: Free VIP pass inside 1716! Don't miss this opportunity 1716.,1,0
Subject: Earn money by completing simple online surveys 1717.,1,0
Subject: Suspicious activity detected on your banking account 1718.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 1719.,1,0
Subject: You are eligible for a free vacation 1720! Click here to claim your prize 1720.,1,0
Subject: Congratulations 1721! You've won a free iPhone 1721. Act fast to claim it 1721.,1,0
Subject: Make money fast 1722! Work from home and earn $5000 per week 1722.,1,0
Subject: Your loan application is approved 1723! Click here to get instant cash 1723.,1,0
Subject: Get 80% discount on luxury watches 1724! Limited time offer 1724.,1,0
Subject: Your account has been compromised 1725! Urgent action required 1725.,1,0
Subject: Free VIP pass inside 1726! Don't miss this opportunity 1726.,1,0
Subject: Earn money by completing simple online surveys 1727.,1,0
Subject: Suspicious activity detected on your banking account 1728.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 1729.,1,0
Subject: You are eligible for a free vacation 1730! Click here to claim your prize 1730.,1,0
Subject: Congratulations 1731! You've won a free iPhone 1731. Act fast to claim it 1731.,1,0
Subject: Make money fast 1732! Work from home and earn $5000 per week 1732.,1,0
Subject: Your loan application is approved 1733! Click here to get instant cash 1733.,1,0
Subject: Get 80% discount on luxury watches 1734! Limited time offer 1734.,1,0
Subject: Your account has been compromised 1735! Urgent action required 1735.,1,0
Subject: Free VIP pass inside 1736! Don't miss this opportunity 1736.,1,0
Subject: Earn money by completing simple online surveys 1737.,1,0
Subject: Suspicious activity detected on your banking account 1738.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 1739.,1,0
Subject: You are eligible for a free vacation 1740! Click here to claim your prize 1740.,1,0
Subject: Congratulations 1741! You've won a free iPhone 1741. Act fast to claim it 1741.,1,0
Subject: Make money fast 1742! Work from home and earn $5000 per week 1742.,1,0
Subject: Your loan application is approved 1743! Click here to get instant cash 1743.,1,0
Subject: Get 80% discount on luxury watches 1744! Limited time offer 1744.,1,0
Subject: Your account has been compromised 1745! Urgent action required 1745.,1,0
Subject: Free VIP pass inside 1746! Don't miss this opportunity 1746.,1,0
Subject: Earn money by completing simple online surveys 1747.,1,0
Subject: Suspicious activity detected on your banking account 1748.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 1749.,1,0
Subject: You are eligible for a free vacation 1750! Click here to claim your prize 1750.,1,0
Subject: Congratulations 1751! You've won a free iPhone 1751. Act fast to claim it 1751.,1,0
Subject: Make money fast 1752! Work from home and earn $5000 per week 1752.,1,0
Subject: Your loan application is approved 1753! Click here to get instant cash 1753.,1,0
Subject: Get 80% discount on luxury watches 1754! Limited time offer 1754.,1,0
Subject: Your account has been compromised 1755! Urgent action required 1755.,1,0
Subject: Free VIP pass inside 1756! Don't miss this opportunity 1756.,1,0
Subject: Earn money by completing simple online surveys 1757.,1,0
Subject: Suspicious activity detected on your banking account 1758.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 1759.,1,0
Subject: You are eligible for a free vacation 1760! Click here to claim your prize 1760.,1,0
Subject: Congratulations 1761! You've won a free iPhone 1761. Act fast to claim it 1761.,1,0
Subject: Make money fast 1762! Work from home and earn $5000 per week 1762.,1,0
Subject: Your loan application is approved 1763! Click here to get instant cash 1763.,1,0
Subject: Get 80% discount on luxury watches 1764! Limited time offer 1764.,1,0
Subject: Your account has been compromised 1765! Urgent action required 1765.,1,0
Subject: Free VIP pass inside 1766! Don't miss this opportunity 1766.,1,0
Subject: Earn money by completing simple online surveys 1767.,1,0
Subject: Suspicious activity detected on your banking account 1768.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 1769.,1,0
Subject: You are eligible for a free vacation 1770! Click here to claim your prize 1770.,1,0
Subject: Congratulations 1771! You've won a free iPhone 1771. Act fast to claim it 1771.,1,0
Subject: Make money fast 1772! Work from home and earn $5000 per week 1772.,1,0
Subject: Your loan application is approved 1773! Click here to get instant cash 1773.,1,0
Subject: Get 80% discount on luxury watches 1774! Limited time offer 1774.,1,0
Subject: Your account has been compromised 1775! Urgent action required 1775.,1,0
Subject: Free VIP pass inside 1776! Don't miss this opportunity 1776.,1,0
Subject: Earn money by completing simple online surveys 1777.,1,0
Subject: Suspicious activity detected on your banking account 1778.,1,0
Subject: You’ve been selected for an exclusive investment opportunity 1779.,1,0
Subject: You are eligible for a free vacation 1780! Click here to claim your prize 1780.,1,0
Subject: Congratulations 1781! You've won a free iPhone 1781. Act fast to claim it 1781.,1,0
Subject: Make money fast 1782! Work from home and earn $5000 per week 1782.,1,0
Subject: Your loan application is approved 1783! Click here to get instant cash 1783.,1,0
Subject: Get 80% discount on luxury watches 1784! Limited time offer 1784.,1,0
Subject: Your account has been compromised 1785! Urgent action required 1785.,1,0
